Station;Fuseau;Chronique;unite
PIZ;UTC+00;HT;cm
DateHeure;valeur;qualite
22/09/2024 10:05;47.6;v
22/09/2024 10:15;47.8;v
22/09/2024 10:20;47.6;v
22/09/2024 10:30;47.8;v
22/09/2024 11:35;47.8;v
22/09/2024 12:10;48.1;v
22/09/2024 12:25;48.4;v
22/09/2024 13:25;49.1;v
22/09/2024 13:50;48.8;v
22/09/2024 14:55;48.9;v
22/09/2024 15:00;49.1;v
22/09/2024 15:20;49.2;v
22/09/2024 15:40;49.5;v
22/09/2024 15:45;49.8;v
22/09/2024 16:10;50.1;v
22/09/2024 17:10;50.2;v
22/09/2024 17:25;50.4;v
22/09/2024 17:45;50.2;v
22/09/2024 18:05;50.4;v
22/09/2024 18:25;50.2;v
22/09/2024 19:10;50.2;v
22/09/2024 19:35;50.5;v
22/09/2024 19:55;51.1;v
22/09/2024 20:05;51.8;v
22/09/2024 20:15;52.9;v
22/09/2024 20:20;53.2;v
22/09/2024 20:25;53.4;v
22/09/2024 21:00;53.1;v
22/09/2024 21:25;52.5;v
22/09/2024 21:30;52.6;v
22/09/2024 21:40;52.4;v
22/09/2024 21:55;52.7;v
22/09/2024 22:20;53.7;v
22/09/2024 22:45;53.9;v
22/09/2024 23:20;53.4;v
22/09/2024 23:25;53.2;v
22/09/2024 23:50;53.0;v
23/09/2024 00:10;52.6;v
23/09/2024 00:15;52.6;v
23/09/2024 00:35;52.2;v
23/09/2024 01:05;52.1;v
23/09/2024 01:15;51.9;v
23/09/2024 02:10;51.9;v
23/09/2024 02:55;51.7;v
23/09/2024 03:05;51.9;v
23/09/2024 04:05;51.6;v
23/09/2024 04:20;51.8;v
23/09/2024 04:25;51.5;v
23/09/2024 05:15;51.4;v
23/09/2024 05:25;51.2;v
23/09/2024 05:55;51.1;v
23/09/2024 06:15;50.8;v
23/09/2024 08:15;50.8;v
23/09/2024 09:25;50.1;v
23/09/2024 10:55;50.2;v
23/09/2024 11:15;49.9;v
23/09/2024 11:55;49.8;v
23/09/2024 12:10;49.6;v
23/09/2024 13:25;49.4;v
23/09/2024 13:40;49.5;v
23/09/2024 14:35;49.2;v
23/09/2024 14:40;49.4;v
23/09/2024 15:00;49.2;v
23/09/2024 15:10;49.4;v
23/09/2024 15:20;49.3;v
23/09/2024 16:05;49.4;v
23/09/2024 16:10;49.3;v
23/09/2024 16:25;49.4;v
23/09/2024 16:40;49.2;v
23/09/2024 18:30;49.2;v
23/09/2024 20:05;48.8;v
23/09/2024 22:05;48.8;v
23/09/2024 22:25;48.7;v
23/09/2024 22:35;48.8;v
23/09/2024 22:55;48.6;v
23/09/2024 23:05;48.7;v
24/09/2024 01:05;48.5;v
24/09/2024 01:30;48.6;v
24/09/2024 03:15;48.5;v
24/09/2024 05:30;48.8;v
24/09/2024 06:25;48.5;v
24/09/2024 06:30;48.6;v
24/09/2024 07:15;48.5;v
24/09/2024 07:20;48.6;v
24/09/2024 08:00;48.6;v
24/09/2024 08:05;48.7;v
24/09/2024 11:05;48.7;v
24/09/2024 12:25;49.2;v
24/09/2024 12:30;49.0;v
24/09/2024 12:45;49.2;v
24/09/2024 14:30;49.3;v
24/09/2024 15:55;49.1;v
24/09/2024 16:10;48.9;v
24/09/2024 16:25;49.0;v
24/09/2024 16:50;48.8;v
24/09/2024 17:15;48.8;v
24/09/2024 18:05;49.2;v
24/09/2024 19:20;48.8;v
25/09/2024 02:10;48.8;v
25/09/2024 02:25;48.6;v
25/09/2024 02:35;48.7;v
25/09/2024 02:50;48.6;v
25/09/2024 03:00;48.8;v
25/09/2024 03:40;48.6;v
25/09/2024 03:45;48.8;v
25/09/2024 04:25;48.5;v
25/09/2024 04:55;48.7;v
25/09/2024 06:10;48.5;v
25/09/2024 07:25;48.7;v
25/09/2024 07:30;48.5;v
25/09/2024 07:35;48.7;v
25/09/2024 08:40;48.5;v
25/09/2024 09:00;48.7;v
25/09/2024 09:30;48.5;v
25/09/2024 09:55;48.8;v
25/09/2024 10:05;48.6;v
25/09/2024 10:15;48.7;v
25/09/2024 10:55;48.5;v
25/09/2024 11:25;48.7;v
25/09/2024 12:20;48.6;v
25/09/2024 12:25;48.7;v
25/09/2024 12:30;48.6;v
25/09/2024 12:55;48.7;v
25/09/2024 13:20;48.5;v
25/09/2024 13:35;48.7;v
25/09/2024 13:50;48.6;v
25/09/2024 15:35;48.5;v
25/09/2024 15:50;48.7;v
25/09/2024 16:50;48.7;v
25/09/2024 17:55;48.5;v
25/09/2024 18:05;48.6;v
25/09/2024 18:30;48.5;v
25/09/2024 18:55;48.8;v
25/09/2024 19:00;48.5;v
25/09/2024 19:05;48.7;v
25/09/2024 19:45;48.6;v
25/09/2024 19:50;48.8;v
25/09/2024 21:20;48.8;v
25/09/2024 22:05;49.3;v
25/09/2024 22:10;49.2;v
25/09/2024 22:25;49.4;v
25/09/2024 23:00;49.6;v
25/09/2024 23:05;49.5;v
25/09/2024 23:40;50.0;v
26/09/2024 00:20;50.2;v
26/09/2024 00:40;50.4;v
26/09/2024 00:50;50.7;v
26/09/2024 01:15;51.7;v
26/09/2024 02:15;53.5;v
26/09/2024 02:30;54.4;v
26/09/2024 02:45;55.6;v
26/09/2024 02:50;56.3;v
26/09/2024 02:55;56.6;v
26/09/2024 03:05;57.7;v
26/09/2024 03:30;58.9;v
26/09/2024 04:00;60.0;v
26/09/2024 04:15;60.8;v
26/09/2024 04:25;61.0;v
26/09/2024 04:40;61.6;v
26/09/2024 05:05;62.0;v
26/09/2024 05:45;61.9;v
26/09/2024 06:00;61.7;v
26/09/2024 06:30;61.6;v
26/09/2024 07:10;61.0;v
26/09/2024 07:55;60.6;v
26/09/2024 08:15;60.0;v
26/09/2024 08:40;59.7;v
26/09/2024 08:50;59.8;v
26/09/2024 09:15;59.7;v
26/09/2024 09:30;59.8;v
26/09/2024 09:40;59.6;v
26/09/2024 10:25;59.7;v
26/09/2024 10:55;59.4;v
26/09/2024 11:30;59.4;v
26/09/2024 11:40;59.6;v
26/09/2024 12:00;59.4;v
26/09/2024 12:20;59.6;v
26/09/2024 12:30;59.5;v
26/09/2024 12:55;59.5;v
26/09/2024 13:10;59.8;v
26/09/2024 13:25;60.5;v
26/09/2024 13:40;60.9;v
26/09/2024 13:45;60.8;v
26/09/2024 13:55;61.0;v
26/09/2024 14:35;61.2;v
26/09/2024 14:40;61.1;v
26/09/2024 14:45;61.3;v
26/09/2024 15:00;61.3;v
26/09/2024 15:10;61.6;v
26/09/2024 15:40;62.0;v
26/09/2024 17:10;61.0;v
26/09/2024 18:00;61.0;v
26/09/2024 18:15;60.8;v
26/09/2024 18:20;60.9;v
26/09/2024 19:10;61.0;v
26/09/2024 20:05;60.8;v
26/09/2024 20:35;60.6;v
26/09/2024 20:55;60.2;v
26/09/2024 21:00;60.2;v
26/09/2024 21:10;60.0;v
26/09/2024 21:30;59.9;v
26/09/2024 21:45;59.7;v
26/09/2024 23:40;59.0;v
26/09/2024 23:55;58.7;v
27/09/2024 00:40;58.6;v
27/09/2024 00:55;58.4;v
27/09/2024 01:30;58.2;v
27/09/2024 01:40;58.0;v
27/09/2024 01:45;58.2;v
27/09/2024 01:50;58.0;v
27/09/2024 02:25;57.7;v
27/09/2024 02:35;57.8;v
27/09/2024 02:45;57.7;v
27/09/2024 03:40;57.6;v
27/09/2024 04:25;57.2;v
27/09/2024 04:50;57.3;v
27/09/2024 05:10;57.4;v
27/09/2024 05:15;57.6;v
27/09/2024 05:20;57.5;v
27/09/2024 05:25;57.7;v
27/09/2024 05:40;57.7;v
27/09/2024 06:45;57.6;v
27/09/2024 07:20;57.3;v
27/09/2024 08:15;57.3;v
27/09/2024 08:30;57.0;v
27/09/2024 08:35;57.3;v
27/09/2024 09:00;57.3;v
27/09/2024 09:05;57.1;v
27/09/2024 09:10;57.2;v
27/09/2024 09:55;56.6;v
27/09/2024 10:40;56.7;v
27/09/2024 11:20;56.3;v
27/09/2024 12:20;56.3;v
27/09/2024 12:45;56.0;v
27/09/2024 12:50;56.2;v
27/09/2024 13:00;56.0;v
27/09/2024 13:05;56.1;v
27/09/2024 14:40;55.3;v
27/09/2024 16:15;55.0;v
27/09/2024 17:05;54.6;v
27/09/2024 17:15;54.4;v
27/09/2024 18:10;54.3;v
27/09/2024 18:20;54.1;v
27/09/2024 19:20;54.0;v
27/09/2024 19:30;53.8;v
27/09/2024 20:20;53.6;v
27/09/2024 20:30;53.7;v
27/09/2024 21:00;53.4;v
27/09/2024 22:00;53.3;v
27/09/2024 22:15;53.1;v
27/09/2024 22:20;53.3;v
27/09/2024 22:45;53.1;v
28/09/2024 00:10;53.0;v
28/09/2024 00:20;52.7;v
28/09/2024 01:15;52.5;v
28/09/2024 01:50;52.7;v
28/09/2024 02:05;52.5;v
28/09/2024 02:10;52.7;v
28/09/2024 02:20;52.4;v
28/09/2024 03:10;52.4;v
28/09/2024 03:30;52.2;v
28/09/2024 04:00;52.3;v
28/09/2024 04:30;52.1;v
28/09/2024 05:55;52.0;v
28/09/2024 06:50;52.0;v
28/09/2024 07:05;52.1;v
28/09/2024 08:40;52.0;v
28/09/2024 09:15;52.4;v
28/09/2024 09:40;52.5;v
28/09/2024 10:10;52.4;v
28/09/2024 10:30;52.2;v
28/09/2024 10:35;52.4;v
28/09/2024 10:40;52.3;v
28/09/2024 10:50;52.4;v
28/09/2024 11:10;52.2;v
28/09/2024 11:20;52.4;v
28/09/2024 11:30;52.3;v
28/09/2024 12:15;52.6;v
28/09/2024 12:45;52.4;v
28/09/2024 13:35;52.7;v
28/09/2024 13:45;53.0;v
28/09/2024 15:20;53.2;v
28/09/2024 15:30;53.1;v
28/09/2024 16:05;53.1;v
28/09/2024 16:10;53.3;v
28/09/2024 16:15;53.2;v
28/09/2024 16:55;53.3;v
28/09/2024 17:10;53.1;v
28/09/2024 17:55;53.3;v
28/09/2024 19:55;53.4;v
28/09/2024 21:00;53.1;v
28/09/2024 23:50;52.9;v
29/09/2024 00:20;52.7;v
29/09/2024 02:10;52.7;v
29/09/2024 02:25;52.5;v
29/09/2024 02:50;52.6;v
29/09/2024 03:05;52.5;v
29/09/2024 03:20;52.7;v
29/09/2024 03:35;52.4;v
29/09/2024 06:15;52.4;v
29/09/2024 07:30;52.2;v
29/09/2024 07:35;52.1;v
29/09/2024 07:40;52.2;v
29/09/2024 07:50;52.1;v
29/09/2024 08:30;52.2;v
29/09/2024 08:45;52.4;v
29/09/2024 09:35;52.0;v
29/09/2024 12:15;52.0;v
29/09/2024 12:25;52.0;v
29/09/2024 12:30;51.8;v
29/09/2024 12:50;52.0;v
29/09/2024 13:00;51.8;v
29/09/2024 13:30;51.8;v
29/09/2024 13:45;51.9;v
29/09/2024 13:50;51.8;v
29/09/2024 14:00;52.0;v
29/09/2024 14:05;51.9;v
29/09/2024 14:50;51.7;v
29/09/2024 17:05;51.7;v
29/09/2024 17:10;51.5;v
29/09/2024 17:25;51.6;v
29/09/2024 17:30;51.4;v
29/09/2024 20:10;51.4;v
29/09/2024 20:25;51.4;v
29/09/2024 20:30;51.2;v
29/09/2024 20:40;51.3;v
29/09/2024 21:20;51.1;v
29/09/2024 22:05;51.2;v
29/09/2024 22:10;51.1;v
29/09/2024 22:15;51.2;v
29/09/2024 22:20;51.0;v
29/09/2024 22:55;51.0;v
29/09/2024 23:35;50.8;v
29/09/2024 23:40;50.9;v
29/09/2024 23:45;50.8;v
30/09/2024 00:40;50.9;v
30/09/2024 00:45;50.8;v
30/09/2024 01:25;50.7;v
30/09/2024 03:20;50.8;v
30/09/2024 05:45;50.6;v
30/09/2024 06:15;50.7;v
30/09/2024 08:05;50.6;v
30/09/2024 08:15;50.7;v
30/09/2024 08:30;50.5;v
30/09/2024 09:05;50.7;v
30/09/2024 09:25;50.6;v
30/09/2024 10:00;50.7;v
30/09/2024 10:05;50.5;v
30/09/2024 10:45;50.7;v
30/09/2024 11:20;50.5;v
30/09/2024 11:30;50.6;v
30/09/2024 11:35;50.5;v
30/09/2024 12:00;50.6;v
30/09/2024 12:30;50.4;v
30/09/2024 14:40;50.4;v
30/09/2024 15:10;50.2;v
30/09/2024 15:20;50.2;v
30/09/2024 15:25;50.4;v
30/09/2024 15:30;50.2;v
30/09/2024 15:45;50.1;v
30/09/2024 15:55;50.1;v
30/09/2024 16:00;50.3;v
30/09/2024 16:35;50.1;v
30/09/2024 17:00;50.2;v
30/09/2024 17:05;50.1;v
30/09/2024 17:10;50.2;v
30/09/2024 17:15;50.1;v
30/09/2024 17:55;50.1;v
30/09/2024 18:00;50.0;v
30/09/2024 18:05;50.1;v
30/09/2024 18:15;50.0;v
30/09/2024 18:25;50.1;v
30/09/2024 18:30;49.9;v
30/09/2024 18:35;50.1;v
30/09/2024 18:40;49.9;v
30/09/2024 18:50;50.0;v
30/09/2024 19:20;49.9;v
30/09/2024 20:10;50.1;v
30/09/2024 20:50;49.8;v
01/10/2024 00:00;49.7;v
01/10/2024 00:25;49.6;v
01/10/2024 00:30;49.7;v
01/10/2024 00:50;49.5;v
01/10/2024 00:55;49.6;v
01/10/2024 01:30;49.4;v
01/10/2024 01:45;49.6;v
01/10/2024 01:50;49.4;v
01/10/2024 02:00;49.6;v
01/10/2024 03:15;49.4;v
01/10/2024 05:40;49.4;v
01/10/2024 06:10;49.5;v
01/10/2024 06:15;49.7;v
01/10/2024 06:30;49.5;v
01/10/2024 07:10;49.5;v
01/10/2024 07:40;49.7;v
01/10/2024 08:05;49.6;v
01/10/2024 08:15;49.7;v
01/10/2024 09:40;49.7;v
01/10/2024 10:00;49.9;v
01/10/2024 10:15;49.8;v
01/10/2024 10:35;50.0;v
01/10/2024 10:45;49.9;v
01/10/2024 10:50;50.0;v
01/10/2024 11:25;50.1;v
01/10/2024 11:45;50.4;v
01/10/2024 12:50;51.0;v
01/10/2024 12:55;50.9;v
01/10/2024 13:20;51.2;v
01/10/2024 13:25;51.1;v
01/10/2024 13:30;51.3;v
01/10/2024 14:00;51.7;v
01/10/2024 14:25;52.6;v
01/10/2024 14:55;53.3;v
01/10/2024 15:00;53.2;v
01/10/2024 15:20;53.5;v
01/10/2024 15:25;53.7;v
01/10/2024 15:40;53.7;v
01/10/2024 16:10;54.5;v
01/10/2024 16:40;55.0;v
01/10/2024 17:15;55.0;v
01/10/2024 17:30;55.2;v
01/10/2024 17:45;55.0;v
01/10/2024 18:00;55.0;v
01/10/2024 18:05;55.2;v
01/10/2024 18:20;55.0;v
01/10/2024 18:40;55.1;v
01/10/2024 18:55;55.0;v
01/10/2024 19:10;55.2;v
01/10/2024 19:30;55.3;v
01/10/2024 20:00;55.2;v
01/10/2024 20:35;55.4;v
01/10/2024 21:00;56.1;v
01/10/2024 21:05;56.4;v
01/10/2024 21:10;56.4;v
01/10/2024 21:35;57.5;v
01/10/2024 22:15;57.9;v
01/10/2024 23:15;60.2;v
01/10/2024 23:30;60.5;v
01/10/2024 23:45;60.5;v
02/10/2024 00:05;60.3;v
02/10/2024 00:45;60.6;v
02/10/2024 01:20;60.5;v
02/10/2024 01:45;59.9;v
02/10/2024 02:20;59.8;v
02/10/2024 02:30;59.6;v
02/10/2024 02:45;59.5;v
02/10/2024 02:50;59.4;v
02/10/2024 02:55;59.5;v
02/10/2024 03:05;59.3;v
02/10/2024 04:05;59.2;v
02/10/2024 04:25;59.0;v
02/10/2024 05:05;59.1;v
02/10/2024 05:50;58.9;v
02/10/2024 06:45;58.9;v
02/10/2024 07:10;58.6;v
02/10/2024 07:45;58.6;v
02/10/2024 08:20;58.3;v
02/10/2024 09:00;58.2;v
02/10/2024 09:10;57.9;v
02/10/2024 10:00;57.9;v
02/10/2024 10:20;57.6;v
02/10/2024 10:30;57.8;v
02/10/2024 10:35;57.6;v
02/10/2024 11:55;57.5;v
02/10/2024 12:15;57.3;v
02/10/2024 12:50;57.3;v
02/10/2024 13:15;57.0;v
02/10/2024 14:05;56.9;v
02/10/2024 14:20;56.7;v
02/10/2024 15:40;56.6;v
02/10/2024 16:15;56.3;v
02/10/2024 17:10;56.3;v
02/10/2024 17:30;56.1;v
02/10/2024 17:35;56.2;v
02/10/2024 18:15;56.0;v
02/10/2024 19:55;56.0;v
02/10/2024 20:10;55.9;v
02/10/2024 20:15;55.8;v
02/10/2024 20:20;55.8;v
02/10/2024 20:30;55.6;v
02/10/2024 20:45;55.8;v
02/10/2024 20:50;55.7;v
02/10/2024 20:55;55.8;v
02/10/2024 21:10;55.6;v
02/10/2024 21:25;55.7;v
02/10/2024 21:35;55.5;v
02/10/2024 22:15;55.5;v
02/10/2024 22:20;55.4;v
02/10/2024 22:50;55.3;v
03/10/2024 01:35;55.2;v
03/10/2024 01:50;55.0;v
03/10/2024 03:05;54.9;v
03/10/2024 03:30;54.7;v
03/10/2024 04:15;54.8;v
03/10/2024 05:25;54.7;v
03/10/2024 05:30;54.6;v
03/10/2024 06:05;54.6;v
03/10/2024 06:50;54.4;v
03/10/2024 09:40;54.3;v
03/10/2024 09:50;54.0;v
03/10/2024 09:55;54.1;v
03/10/2024 10:05;53.9;v
03/10/2024 11:35;54.0;v
03/10/2024 11:50;53.8;v
03/10/2024 11:55;53.9;v
03/10/2024 12:15;53.6;v
03/10/2024 12:35;53.6;v
03/10/2024 13:15;53.3;v
03/10/2024 13:55;53.4;v
03/10/2024 14:25;53.2;v
03/10/2024 17:55;53.0;v
03/10/2024 18:50;52.7;v
03/10/2024 18:55;52.8;v
03/10/2024 19:00;52.7;v
03/10/2024 19:10;52.8;v
03/10/2024 19:25;52.7;v
03/10/2024 20:55;52.7;v
03/10/2024 21:05;52.5;v
03/10/2024 21:15;52.6;v
03/10/2024 21:25;52.5;v
03/10/2024 21:30;52.6;v
03/10/2024 21:45;52.5;v
03/10/2024 22:20;52.6;v
03/10/2024 23:45;52.3;v
04/10/2024 00:20;52.4;v
04/10/2024 00:35;52.2;v
04/10/2024 00:55;52.2;v
04/10/2024 01:00;52.0;v
04/10/2024 02:10;52.1;v
04/10/2024 02:30;52.0;v
04/10/2024 03:25;52.1;v
04/10/2024 06:00;51.8;v
04/10/2024 06:40;52.0;v
04/10/2024 07:35;51.8;v
04/10/2024 08:15;51.9;v
04/10/2024 08:50;51.7;v
04/10/2024 09:05;51.8;v
04/10/2024 10:35;51.6;v
04/10/2024 11:25;51.8;v
04/10/2024 13:15;51.7;v
04/10/2024 13:30;51.6;v
04/10/2024 13:35;51.4;v
04/10/2024 13:40;51.6;v
04/10/2024 14:10;51.6;v
04/10/2024 15:35;51.4;v
04/10/2024 15:40;51.5;v
04/10/2024 15:45;51.4;v
04/10/2024 18:05;51.3;v
04/10/2024 18:20;51.2;v
04/10/2024 18:25;51.1;v
04/10/2024 18:30;51.2;v
04/10/2024 18:40;51.1;v
04/10/2024 18:55;51.2;v
04/10/2024 19:00;51.0;v
04/10/2024 19:15;51.3;v
04/10/2024 19:20;51.2;v
04/10/2024 19:45;51.3;v
04/10/2024 20:05;51.1;v
04/10/2024 20:10;51.2;v
04/10/2024 20:50;51.0;v
04/10/2024 21:05;51.2;v
04/10/2024 21:50;51.0;v
04/10/2024 22:20;51.2;v
04/10/2024 22:25;51.0;v
04/10/2024 22:35;51.1;v
04/10/2024 22:45;51.0;v
04/10/2024 22:55;51.1;v
04/10/2024 23:35;51.0;v
05/10/2024 00:25;51.1;v
05/10/2024 01:30;51.0;v
05/10/2024 01:35;50.8;v
05/10/2024 01:40;51.0;v
05/10/2024 02:20;50.7;v
05/10/2024 02:45;50.9;v
05/10/2024 03:10;50.7;v
05/10/2024 04:10;50.8;v
05/10/2024 04:40;50.7;v
05/10/2024 07:50;50.7;v
05/10/2024 08:45;50.9;v
05/10/2024 08:55;50.7;v
05/10/2024 09:40;50.8;v
05/10/2024 10:00;50.7;v
05/10/2024 10:15;50.8;v
05/10/2024 10:20;50.7;v
05/10/2024 11:15;50.7;v
05/10/2024 12:00;50.9;v
05/10/2024 12:20;50.8;v
05/10/2024 13:00;51.0;v
05/10/2024 13:35;51.0;v
05/10/2024 14:25;50.7;v
05/10/2024 17:40;50.6;v
05/10/2024 18:40;50.3;v
05/10/2024 18:55;50.5;v
05/10/2024 19:15;50.3;v
05/10/2024 19:35;50.5;v
05/10/2024 19:55;50.3;v
05/10/2024 20:20;50.6;v
05/10/2024 20:30;50.4;v
05/10/2024 20:35;50.6;v
05/10/2024 20:40;50.4;v
05/10/2024 21:20;50.6;v
05/10/2024 22:00;50.4;v
05/10/2024 23:05;50.6;v
05/10/2024 23:30;50.3;v
06/10/2024 01:00;50.3;v
06/10/2024 01:45;50.2;v
06/10/2024 02:40;50.4;v
06/10/2024 03:55;50.2;v
06/10/2024 04:00;50.3;v
06/10/2024 04:10;50.2;v
06/10/2024 04:20;50.3;v
06/10/2024 07:15;50.3;v
06/10/2024 07:30;50.5;v
06/10/2024 07:35;50.3;v
06/10/2024 09:45;50.3;v
06/10/2024 10:25;50.6;v
06/10/2024 10:45;50.5;v
06/10/2024 10:50;50.6;v
06/10/2024 10:55;50.5;v
06/10/2024 11:30;50.6;v
06/10/2024 11:50;50.5;v
06/10/2024 15:55;50.6;v
06/10/2024 16:05;50.5;v
06/10/2024 16:40;50.6;v
06/10/2024 18:20;50.5;v
06/10/2024 18:40;50.3;v
06/10/2024 19:30;50.4;v
06/10/2024 19:35;50.5;v
06/10/2024 19:55;50.3;v
06/10/2024 20:10;50.6;v
06/10/2024 20:30;50.4;v
06/10/2024 20:40;50.6;v
06/10/2024 20:50;50.4;v
06/10/2024 21:30;50.3;v
06/10/2024 22:15;50.5;v
06/10/2024 22:25;50.4;v
06/10/2024 22:50;50.5;v
06/10/2024 22:55;50.4;v
06/10/2024 23:00;50.5;v
06/10/2024 23:05;50.4;v
07/10/2024 00:25;50.3;v
07/10/2024 15:30;50.4;v
07/10/2024 17:20;50.1;v
07/10/2024 18:05;50.3;v
07/10/2024 18:10;50.1;v
07/10/2024 18:15;50.3;v
07/10/2024 18:35;50.1;v
07/10/2024 20:15;50.6;v
07/10/2024 21:00;50.3;v
07/10/2024 21:05;50.5;v
07/10/2024 21:30;50.3;v
07/10/2024 22:20;50.6;v
07/10/2024 22:30;50.6;v
07/10/2024 22:35;50.3;v
07/10/2024 22:40;50.7;v
07/10/2024 22:50;53.2;v
07/10/2024 22:55;53.5;v
07/10/2024 23:00;53.2;v
07/10/2024 23:10;53.4;v
07/10/2024 23:15;53.0;v
07/10/2024 23:30;52.6;v
07/10/2024 23:40;53.0;v
07/10/2024 23:45;54.6;v
07/10/2024 23:50;58.0;v
07/10/2024 23:55;60.7;v
08/10/2024 00:00;62.6;v
08/10/2024 00:05;64.1;v
08/10/2024 00:15;66.4;v
08/10/2024 00:20;68.4;v
08/10/2024 00:30;72.8;v
08/10/2024 00:35;74.5;v
08/10/2024 00:40;75.5;v
08/10/2024 00:45;76.1;v
08/10/2024 00:50;76.9;v
08/10/2024 01:00;79.4;v
08/10/2024 01:05;80.2;v
08/10/2024 01:15;80.5;v
08/10/2024 01:25;81.2;v
08/10/2024 01:40;81.8;v
08/10/2024 01:45;82.2;v
08/10/2024 01:55;83.3;v
08/10/2024 02:05;84.0;v
08/10/2024 02:10;84.5;v
08/10/2024 02:15;84.6;v
08/10/2024 02:20;85.0;v
08/10/2024 02:30;86.1;v
08/10/2024 02:40;87.8;v
08/10/2024 02:55;91.0;v
08/10/2024 03:00;92.5;v
08/10/2024 03:05;93.4;v
08/10/2024 03:10;94.6;v
08/10/2024 03:15;95.5;v
08/10/2024 03:30;99.7;v
08/10/2024 03:35;101.4;v
08/10/2024 03:45;103.6;v
08/10/2024 04:00;108.1;v
08/10/2024 04:10;110.6;v
08/10/2024 04:25;115.6;v
08/10/2024 04:30;116.8;v
08/10/2024 04:40;119.8;v
08/10/2024 04:50;123.5;v
08/10/2024 05:05;128.0;v
08/10/2024 05:10;128.6;v
08/10/2024 05:15;128.6;v
08/10/2024 05:25;130.4;v
08/10/2024 05:35;131.7;v
08/10/2024 05:40;132.0;v
08/10/2024 05:50;131.8;v
08/10/2024 05:55;131.3;v
08/10/2024 06:00;131.4;v
08/10/2024 06:10;129.9;v
08/10/2024 06:15;129.0;v
08/10/2024 06:20;127.9;v
08/10/2024 06:25;126.6;v
08/10/2024 06:35;124.8;v
08/10/2024 06:40;124.2;v
08/10/2024 06:50;122.1;v
08/10/2024 07:00;120.4;v
08/10/2024 07:15;118.2;v
08/10/2024 07:30;116.4;v
08/10/2024 07:40;115.7;v
08/10/2024 07:45;115.6;v
08/10/2024 07:50;115.1;v
08/10/2024 08:00;115.5;v
08/10/2024 08:05;115.9;v
08/10/2024 08:10;116.7;v
08/10/2024 08:15;117.7;v
08/10/2024 08:25;120.4;v
08/10/2024 08:35;124.7;v
08/10/2024 08:40;127.5;v
08/10/2024 08:45;129.5;v
08/10/2024 08:50;131.8;v
08/10/2024 08:55;133.9;v
08/10/2024 09:05;136.8;v
08/10/2024 09:15;139.3;v
08/10/2024 09:25;140.4;v
08/10/2024 09:35;141.1;v
08/10/2024 09:45;140.7;v
08/10/2024 09:55;140.6;v
08/10/2024 10:00;140.3;v
08/10/2024 10:05;140.4;v
08/10/2024 10:10;140.0;v
08/10/2024 10:20;138.6;v
08/10/2024 10:25;138.3;v
08/10/2024 10:30;137.8;v
08/10/2024 10:45;135.8;v
08/10/2024 10:50;135.0;v
08/10/2024 11:00;133.9;v
08/10/2024 11:15;131.6;v
08/10/2024 11:20;130.4;v
08/10/2024 11:25;129.6;v
08/10/2024 11:30;128.9;v
08/10/2024 11:35;128.4;v
08/10/2024 11:40;127.4;v
08/10/2024 11:45;126.9;v
08/10/2024 11:50;126.0;v
08/10/2024 12:00;124.7;v
08/10/2024 12:15;122.4;v
08/10/2024 12:20;121.9;v
08/10/2024 12:25;121.1;v
08/10/2024 12:30;120.5;v
08/10/2024 12:35;120.2;v
08/10/2024 12:40;119.2;v
08/10/2024 12:45;118.9;v
08/10/2024 12:50;118.1;v
08/10/2024 13:00;116.9;v
08/10/2024 13:10;116.0;v
08/10/2024 13:30;113.4;v
08/10/2024 13:35;113.2;v
08/10/2024 13:55;111.1;v
08/10/2024 14:00;111.0;v
08/10/2024 14:15;109.6;v
08/10/2024 14:20;109.0;v
08/10/2024 14:30;108.5;v
08/10/2024 14:35;108.0;v
08/10/2024 14:40;107.8;v
08/10/2024 14:45;107.2;v
08/10/2024 14:55;106.6;v
08/10/2024 15:00;105.8;v
08/10/2024 15:05;105.9;v
08/10/2024 15:10;105.6;v
08/10/2024 15:15;105.1;v
08/10/2024 15:20;104.9;v
08/10/2024 15:25;104.4;v
08/10/2024 15:45;103.0;v
08/10/2024 15:55;102.7;v
08/10/2024 16:00;102.3;v
08/10/2024 16:20;101.5;v
08/10/2024 16:30;100.5;v
08/10/2024 16:55;99.5;v
08/10/2024 17:15;99.1;v
08/10/2024 17:20;98.7;v
08/10/2024 17:25;98.7;v
08/10/2024 17:45;97.7;v
08/10/2024 18:00;97.3;v
08/10/2024 18:10;97.6;v
08/10/2024 18:15;97.5;v
08/10/2024 18:20;97.9;v
08/10/2024 18:25;97.8;v
08/10/2024 18:30;97.5;v
08/10/2024 18:40;97.3;v
08/10/2024 18:45;96.9;v
08/10/2024 18:55;96.9;v
08/10/2024 19:00;96.3;v
08/10/2024 19:15;96.1;v
08/10/2024 19:25;95.4;v
08/10/2024 19:35;95.0;v
08/10/2024 19:50;94.9;v
08/10/2024 19:55;94.4;v
08/10/2024 20:00;94.6;v
08/10/2024 20:05;94.0;v
08/10/2024 20:10;94.1;v
08/10/2024 20:15;93.7;v
08/10/2024 20:20;93.5;v
08/10/2024 20:30;93.5;v
08/10/2024 20:35;93.2;v
08/10/2024 20:40;93.2;v
08/10/2024 20:45;92.9;v
08/10/2024 20:55;92.7;v
08/10/2024 21:00;92.2;v
